game,winner,controlled_win,controlled_vp,winner_vp,turns,steps,avg_reward,largest_army,played_knights,dev_cards_bought,held_dev_cards,hidden_vp_cards,longest_road_award,longest_road_length,settlements,cities,roads,build_efficiency,brick_wood_balance,truncated
978,WHITE,1,10,10,72,1189,0.004039529015979815,0,3,7,0,2,0,3,0,4,10,0.14583333333333334,0.0,0
979,RED,0,4,10,56,917,0.00015485278080697932,0,2,4,0,1,0,4,3,0,15,0.07446808510638298,0.3333333333333333,0
980,ORANGE,0,7,10,107,1815,0.0007234159779614325,0,5,7,0,0,0,6,5,1,15,0.15942028985507245,0.5,0
981,WHITE,1,10,10,79,1192,0.0024211409395973153,0,3,5,1,1,1,7,5,1,15,0.15492957746478872,0.4,0
982,WHITE,1,10,10,54,861,0.00437979094076655,1,5,9,0,2,1,6,2,1,13,0.16129032258064516,0.5,0
983,ORANGE,0,3,10,63,985,2.030456852791879e-05,0,2,3,0,1,0,2,2,0,6,0.09230769230769231,1.0,0
984,WHITE,1,10,10,113,1823,0.002513987931980252,1,6,11,0,3,0,3,1,2,11,0.09090909090909091,1.0,0
985,ORANGE,0,4,10,72,1150,0.0005591304347826087,1,6,7,0,0,0,4,2,0,8,0.07407407407407407,0.0,0
986,WHITE,1,10,10,114,1792,0.002107142857142857,1,5,10,0,1,0,7,5,1,15,0.14473684210526316,0.0,0
987,BLUE,0,6,10,91,1473,0.0012260692464358452,0,3,5,0,0,0,3,0,3,7,0.136986301369863,0.0,0
988,ORANGE,0,2,10,98,1467,-0.00023858214042263122,0,1,2,0,0,0,6,2,0,15,0.07407407407407407,0.5,0
989,RED,0,3,10,58,931,0.00013963480128893662,0,1,3,0,0,0,4,3,0,9,0.08536585365853659,0.0,0
990,WHITE,1,10,10,49,781,0.00406145966709347,0,1,2,0,0,1,8,4,2,15,0.15789473684210525,1.0,0
991,BLUE,0,9,10,101,1662,0.0011919374247894104,0,4,9,0,2,0,9,1,3,15,0.10185185185185185,0.0,0
992,WHITE,1,11,11,63,1018,0.0031915520628683696,1,3,9,1,2,1,7,5,0,15,0.125,0.5,0
993,BLUE,0,7,10,120,1908,0.0009753668763102726,0,5,10,0,1,0,8,2,2,14,0.0847457627118644,1.0,0
994,RED,0,4,10,76,1208,0.00036672185430463574,0,3,3,0,0,0,2,2,1,7,0.09278350515463918,0.0,0
995,BLUE,0,5,10,61,1066,0.00010131332082551592,0,0,2,0,0,0,5,5,0,15,0.08571428571428572,0.0,0
996,BLUE,0,4,10,77,1147,-0.0002972972972972973,0,2,2,0,0,1,7,2,0,14,0.07142857142857142,0.0,0
997,WHITE,1,11,11,74,1137,0.0032902374670184696,1,3,7,0,2,0,6,5,1,15,0.14285714285714285,1.0,0
998,ORANGE,0,4,10,54,902,0.0005044345898004435,0,1,3,0,1,0,3,1,1,6,0.08433734939759036,1.0,0
999,WHITE,1,11,11,96,1476,0.002796070460704607,1,5,6,0,0,0,5,3,3,15,0.13,0.0,0
